,ID,Title,Popularity,Release_Date,Vote_Average,Vote_Count
6171,4248,Scary Movie 2,12.66,2001-07-04,5.6,2137
6172,284289,Beyond the Reach,11.38,2014-09-06,5.6,195
6173,8836,The X Files: I Want to Believe,11.178,2008-07-24,5.6,755
6174,227783,The Nut Job,7.062,2014-01-17,5.6,510
6175,9569,Hard to Kill,7.795,1990-02-09,5.6,232
6176,86868,Would I Lie to You? 3,5.4,2012-01-31,5.6,178
6177,408266,Birth of the Dragon,7.9,2017-08-25,5.6,163
6178,193687,Z for Zachariah,6.321,2015-08-13,5.6,459
6179,86835,Knight of Cups,7.479,2015-02-08,5.6,336
6180,11456,Domestic Disturbance,7.059,2001-10-28,5.6,178
6181,6877,Failure to Launch,7.984,2006-03-10,5.6,746
6182,2928,Michael,6.94,1996-12-25,5.6,274
6183,16314,3 Ninjas,7.729,1992-08-07,5.6,188
6184,353491,The Dark Tower,13.416,2017-08-03,5.6,2703
6185,278924,Mechanic: Resurrection,11.94,2016-08-25,5.6,1859
6186,336011,White Girl,6.128,2016-09-02,5.6,212
6187,72331,Abraham Lincoln: Vampire Hunter,8.592,2012-06-20,5.6,1937
6188,11870,Big Fat Liar,7.202,2002-02-08,5.6,365
6189,209189,Life of Crime,10.891,2013-09-14,5.6,197
6190,411873,The Little Hours,6.091,2017-06-30,5.6,179
6191,12139,Dennis the Menace,8.072,1993-06-23,5.6,604
6192,9073,Free Willy 2: The Adventure Home,7.507,1995-07-19,5.6,245
6193,485942,Batman Ninja,11.548,2018-04-24,5.6,389
6194,8555,Creep,5.092,2004-08-10,5.6,281
6195,12620,The House Bunny,10.194,2008-08-22,5.6,1029
6196,10040,Miss Congeniality 2: Armed and Fabulous,11.483,2005-03-11,5.6,901
6197,152790,The Angriest Man in Brooklyn,7.109,2014-05-23,5.6,258
6198,9396,Crocodile Dundee II,6.463,1988-05-19,5.6,511
6199,44833,Battleship,15.686,2012-04-11,5.6,3145
6200,70435,Haywire,6.301,2011-07-05,5.6,721
6201,51620,Death Race 2,14.125,2010-11-12,5.6,537
6202,442062,Goosebumps 2: Haunted Halloween,21.41,2018-10-11,5.6,357
6203,11467,America's Sweethearts,7.266,2001-07-17,5.6,431
6204,60405,Sharpay's Fabulous Adventure,7.406,2011-04-19,5.6,265
6205,11932,Bride of Chucky,11.02,1998-10-16,5.6,681
6206,17336,Fighting,7.389,2009-04-24,5.6,332
6207,322240,Nine Lives,7.596,2016-08-03,5.6,508
6208,30974,High Lane,4.879,2009-06-24,5.6,165
6209,77875,Playing for Keeps,7.684,2012-11-29,5.6,401
6210,9890,The Stepford Wives,8.136,2004-06-10,5.6,620
6211,36419,After.Life,9.232,2009-11-07,5.6,395
6212,417830,Diary of a Wimpy Kid: The Long Haul,9.622,2017-05-19,5.6,180
6213,487702,F*&% the Prom,8.706,2017-12-05,5.6,160
6214,9353,Nacho Libre,9.907,2006-06-16,5.6,597
6215,299551,The Atticus Institute,5.159,2015-01-20,5.6,182
6216,13043,Camping,6.524,2006-04-26,5.6,465
6217,9292,Hudson Hawk,7.284,1991-05-23,5.6,423
6218,86834,Noah,11.21,2014-03-07,5.6,3820
6219,9341,The Core,10.772,2003-03-28,5.6,801
6220,9562,Timeline,10.688,2003-11-26,5.6,507
6221,15671,Picture This,5.426,2008-07-13,5.6,192
6222,47533,Scooby-Doo! Curse of the Lake Monster,9.643,2010-10-15,5.6,160
6223,248507,Superchondriac,5.699,2014-02-26,5.6,625
6224,139567,Fire with Fire,7.616,2012-08-31,5.6,325
6225,44943,Battle: Los Angeles,13.683,2011-03-08,5.6,1999
6226,101179,Truth or Dare,7.488,2012-08-05,5.6,189
6227,257344,Pixels,16.868,2015-07-16,5.6,4287
6228,9906,The Ant Bully,9.152,2006-07-27,5.6,654
6229,16643,Life or Something Like It,6.247,2002-04-24,5.6,230
6230,84105,Frenemies,7.451,2012-01-13,5.6,223
6231,47971,xXx: Return of Xander Cage,21.119,2017-01-13,5.6,2369
6232,11806,Beethoven,9.714,1992-04-03,5.6,897
6233,238215,The Cobbler,8.2,2014-09-11,5.6,879
6234,11517,Money Train,9.039,1995-11-21,5.6,342
6235,2334,Taxi 3,7.733,2003-01-29,5.6,688
6236,412105,You Get Me,6.974,2017-06-19,5.6,1087
6237,83770,On the Road,6.843,2012-05-22,5.6,502
6238,2099,Raw Deal,9.04,1986-06-06,5.6,277
6239,10320,The Ring Two,9.637,2005-03-17,5.6,1184
6240,271185,Ask Me Anything,7.916,2014-04-19,5.6,244
6241,49524,R.I.P.D.,13.528,2013-07-18,5.6,1969
6242,384521,The Cloverfield Paradox,14.54,2018-02-04,5.6,1632
6243,4597,Armored,7.171,2009-12-04,5.6,310
6244,9312,Mortal Kombat,11.809,1995-08-18,5.6,854
6245,438590,A-X-L,19.245,2018-08-23,5.6,333
6246,10985,The New Guy,8.272,2002-05-10,5.6,246
6247,19912,The Final Destination,10.469,2009-08-26,5.6,1547
6248,9378,Thir13en Ghosts,10.822,2001-10-26,5.6,761
6249,50671,The Resident,6.08,2011-02-10,5.6,279
6250,223702,Sausage Party,12.452,2016-07-11,5.6,4077
6251,244516,Indovina chi viene a Natale?,5.42,2013-12-19,5.6,207
6252,10996,Stuart Little 2,8.57,2002-07-19,5.6,1214
6253,354287,War Machine,8.142,2017-05-26,5.6,540
6254,52124,Io & Marilyn,4.761,2009-12-17,5.6,232
6255,57165,Wrath of the Titans,12.224,2012-03-27,5.6,2342
6256,429351,12 Strong,16.228,2018-01-16,5.6,1236
6257,3512,Under Siege 2: Dark Territory,14.096,1995-07-13,5.6,348
6258,182219,Serial Teachers,0.6,2013-04-17,5.6,756
6259,291272,We Are Still Here,6.217,2015-06-05,5.6,259
6260,306523,Ogni maledetto Natale,5.004,2014-11-27,5.6,170
6261,11804,White Noise,10.227,2005-01-07,5.6,395
6262,10678,Bringing Down the House,5.655,2003-03-07,5.6,313
6263,11565,Big Momma's House 2,11.742,2006-01-26,5.6,751
6264,16337,The Texas Chainsaw Massacre 2,7.267,1986-08-22,5.6,286
6265,38778,Dinner for Schmucks,8.149,2010-07-30,5.6,883
6266,9103,The Quest,10.845,1996-04-19,5.6,233
6267,10075,Blood and Chocolate,7.2,2007-01-26,5.6,157
6268,11187,Child's Play 3,10.636,1991-08-30,5.6,547
6269,26505,Arthur and the Revenge of Maltazard,9.839,2009-11-26,5.6,878
6270,12193,Four Christmases,7.745,2008-11-26,5.6,546
6271,270774,Skiptrace,8.442,2016-07-21,5.6,317
6272,379873,L'abbiamo fatta grossa,4.796,2016-01-28,5.6,153
6273,8457,Drillbit Taylor,8.369,2008-03-20,5.6,476
6274,2122,The Whole Ten Yards,7.685,2004-04-07,5.6,447
6275,2959,License to Wed,8.538,2007-07-04,5.6,483
6276,434355,Taxi 5,10.131,2018-04-11,5.6,421
6277,58444,Women Vs Men,6.078,2011-02-04,5.6,362
6278,12208,Casino Royale,9.953,1967-04-13,5.6,296
6279,343611,Jack Reacher: Never Go Back,12.586,2016-10-19,5.6,2740
6280,377275,In Bed with Victoria,4.666,2016-09-14,5.6,215
6281,49787,The Reef,9.957,2010-05-15,5.6,249
6282,423087,6 Below: Miracle on the Mountain,7.323,2017-10-12,5.6,164
6283,250546,Annabelle,10.233,2014-10-02,5.6,3179
6284,403119,47 Meters Down,11.466,2017-05-25,5.6,1445
6285,11152,The Ruins,8.94,2008-04-02,5.6,448
6286,13260,Semi-Pro,6.748,2008-02-28,5.6,401
6287,268920,Hot Pursuit,8.221,2015-05-08,5.6,959
6288,111440,The Pact,6.223,2012-05-25,5.6,265
6289,13888,Return to the Blue Lagoon,8.656,1991-08-02,5.6,312
6290,470114,24 Hours to Live,7.83,2017-10-26,5.6,259
6291,2636,The Specialist,11.217,1994-10-07,5.6,517
6292,384682,Office Christmas Party,9.322,2016-11-25,5.6,1142
6293,230222,Tarzan,9.129,2013-10-17,5.6,336
6294,271969,Ben-Hur,9.465,2016-08-17,5.6,1041
6295,9884,Collateral Damage,7.81,2002-02-06,5.6,646
6296,11856,Air America,7.065,1990-08-10,5.6,234
6297,51170,Open Season 3,7.085,2010-01-25,5.6,226
6298,37609,The Cheetah Girls 2: When in Spain,6.738,2006-07-31,5.6,185
6299,254302,High-Rise,8.516,2015-11-22,5.6,591
6300,38358,The Last Exorcism,6.901,2010-08-27,5.5,500
6301,14536,New in Town,6.136,2009-01-30,5.5,205
6302,46221,The Tunnel,6.398,2011-05-19,5.5,163
6303,80015,Hollywoo,4.778,2011-12-07,5.5,353
6304,9327,The Nutty Professor,10.349,1996-06-26,5.5,1432
6305,37707,Splice,9.144,2009-10-06,5.5,1076
6306,9021,The Santa Clause 2,10.256,2002-10-31,5.5,591
6307,39451,Little Fockers,11.809,2010-12-21,5.5,1799
6308,11547,Cabin Fever,8.737,2003-08-15,5.5,556
6309,174751,Jane Got a Gun,7.518,2015-12-31,5.5,426
6310,12120,My Stepmother is an Alien,10.915,1988-12-09,5.5,215
6311,8676,Fool's Gold,9.474,2008-02-07,5.5,727
6312,460321,Close,17.122,2019-01-18,5.5,236
6313,28665,Fame,5.349,2009-01-01,5.5,210
6314,13596,My Best Friend's Girl,7.945,2008-09-19,5.5,365
6315,397422,Rough Night,12.243,2017-06-15,5.5,1015
6316,73861,A Serbian Film,9.397,2010-06-16,5.5,747
6317,146375,On the Other Side of the Tracks,6.129,2012-12-15,5.5,354
6318,2155,Reindeer Games,7.235,2000-02-25,5.5,286
6319,11078,National Security,7.768,2003-01-17,5.5,400
6320,23367,Bandslam,7.552,2009-08-06,5.5,246
6321,11979,Queen of the Damned,8.733,2002-02-10,5.5,409
6322,390051,Aftermath,10.642,2017-02-28,5.5,360
6323,17466,Death Warrant,8.902,1990-09-14,5.5,196
6324,10019,Mannequin,6.4,1987-02-13,5.5,192
6325,9825,Lake Placid,8.789,1999-07-15,5.5,416
6326,16325,Echelon Conspiracy,4.859,2009-02-27,5.5,157
6327,164251,Serena,7.069,2014-10-12,5.5,553
6328,1683,The Reaping,9.219,2007-04-05,5.5,363
6329,184345,A Haunted House 2,10.35,2014-04-17,5.5,579
6330,129139,The To Do List,7.855,2013-07-24,5.5,511
6331,340402,Almost Christmas,6.245,2016-11-11,5.5,241
6332,46441,Mirrors 2,6.068,2010-10-18,5.5,178
6333,9030,The Eye,8.35,2008-02-01,5.5,472
6334,459202,Boo 2! A Madea Halloween,6.915,2017-10-20,5.5,349
6335,10169,Men at Work,6.166,1990-08-24,5.5,150
6336,10571,Boys and Girls,4.904,2000-06-16,5.5,171
6337,437,Cube 2: Hypercube,9.851,2002-04-15,5.5,639
6338,310126,"The Rich, the Pauper and the Butler",3.949,2014-12-11,5.5,450
6339,1452,Superman Returns,14.996,2006-06-28,5.5,2262
6340,8870,Red Planet,8.272,2000-11-10,5.5,442
6341,418437,Unforgettable,7.147,2017-03-06,5.5,291
6342,118289,Diana,6.989,2013-09-19,5.5,287
6343,174316,A Case of You,6.417,2013-11-06,5.5,163
6344,3050,Doctor Dolittle,9.633,1998-06-22,5.5,1516
6345,456750,"Game Over, Man!",7.983,2018-03-23,5.5,450
6346,342474,Jenny's Wedding,6.063,2015-07-31,5.5,241
6347,82679,Fun Size,8.004,2012-10-24,5.5,239
6348,43919,Hatchet II,7.339,2010-08-26,5.5,155
6349,38321,Priest,8.603,2011-05-05,5.5,1107
6350,13836,Race to Witch Mountain,10.005,2009-03-12,5.5,831
6351,10053,When a Stranger Calls,8.663,2006-02-03,5.5,507
6352,9022,All the Boys Love Mandy Lane,5.728,2008-02-15,5.5,321
6353,413998,My Cousin Rachel,6.894,2017-06-08,5.5,308
6354,300681,Replicas,21.69,2018-10-25,5.5,154
6355,123105,The Bay,6.616,2012-09-13,5.5,332
6356,10165,Fear and Desire,4.429,1953-04-01,5.5,163
6357,144336,Sabotage,11.112,2014-03-28,5.5,761
6358,23437,A Nightmare on Elm Street,12.458,2010-04-30,5.5,1344
6359,9482,Judge Dredd,12.57,1995-06-30,5.5,1098
6360,55301,Alvin and the Chipmunks: Chipwrecked,8.454,2011-12-14,5.5,997
6361,5375,Fred Claus,8.055,2007-11-03,5.5,392
6362,9645,Ghost Ship,7.914,2002-10-25,5.5,956
6363,9907,Barnyard,9.489,2006-08-04,5.5,438
6364,12123,Chain Reaction,8.342,1996-08-02,5.5,434
6365,16991,Observe and Report,5.966,2009-04-10,5.5,315
6366,11011,Ri¢hie Ri¢h,8.468,1994-12-19,5.5,949
6367,334074,Survivor,12.276,2015-05-21,5.5,569
6368,17335,Obsessed,7.96,2009-04-24,5.5,278
6369,11077,Problem Child,5.335,1990-07-27,5.5,289
6370,12721,"No Retreat, No Surrender",6.77,1986-05-02,5.5,156
6371,368031,Friend Request,7.678,2016-01-07,5.5,743
6372,39285,Beauty & the Briefcase,7.839,2010-07-20,5.5,240
6373,1979,Fantastic Four: Rise of the Silver Surfer,18.428,2007-06-13,5.5,4557
6374,1375,Rocky V,14.154,1990-10-18,5.5,1357
6375,10197,Nine,6.436,2009-12-03,5.5,298
6376,12277,Undercover Brother,8.153,2002-05-31,5.5,173
6377,58428,The Innkeepers,5.358,2011-08-18,5.5,317
6378,301372,Voice from the Stone,7.224,2017-04-28,5.5,215
6379,339988,The Circle,8.881,2017-04-27,5.5,2583
6380,8965,Atlantis: Milo's Return,10.111,2003-02-25,5.5,342
6381,410554,First Kill,9.339,2017-07-21,5.5,234
6382,34636,The NeverEnding Story II: The Next Chapter,7.249,1990-10-24,5.5,333
6383,87428,That's My Boy,8.796,2012-06-14,5.5,794
6384,11569,Hellraiser III: Hell on Earth,7.152,1992-09-11,5.5,263
6385,11066,Boomerang,7.541,1992-06-30,5.5,237
6386,14177,Beauty Shop,8.378,2005-06-02,5.5,208
6387,82390,The Paperboy,7.542,2012-09-14,5.5,392
6388,14123,Bratz,6.543,2007-08-03,5.5,181
6389,10661,You Don't Mess with the Zohan,9.955,2008-06-05,5.5,1853
6390,13025,Diary of the Dead,5.551,2007-09-08,5.5,311
6391,9586,The Bonfire of the Vanities,6.059,1990-12-21,5.5,208
6392,241257,Regression,6.922,2015-10-01,5.5,1018
6393,2900,The Astronaut's Wife,7.937,1999-08-26,5.5,457
6394,144340,Admission,6.32,2013-03-21,5.5,376
6395,373314,Misconduct,7.328,2016-02-05,5.5,282
6396,74461,Knights of Badassdom,5.926,2013-01-21,5.5,210
6397,23398,Alvin and the Chipmunks: The Squeakquel,13.241,2009-12-21,5.5,1407
6398,9966,The Messengers,8.699,2007-02-02,5.5,372
6399,336455,Viral,5.269,2016-02-18,5.5,230
6400,22825,The Box,9.218,2009-09-17,5.5,954
6401,139038,A Haunted House,9.532,2013-01-11,5.5,830
6402,10357,Volcano,9.765,1997-04-25,5.5,624
6403,10771,The Tuxedo,8.564,2002-09-27,5.5,899
6404,18480,Brüno,7.231,2009-07-08,5.5,829
6405,54054,One for the Money,7.882,2012-01-26,5.5,594
6406,7342,Carrie,4.513,2002-11-04,5.5,156
6407,40805,The Green Hornet,12.043,2011-01-12,5.5,1827
6408,929,Godzilla,12.577,1998-05-20,5.5,1814
6409,72559,G.I. Joe: Retaliation,12.67,2013-03-26,5.5,3812
6410,9594,Double Impact,8.188,1991-07-31,5.5,364
6411,10375,D-Tox,8.578,2002-01-04,5.5,209
6412,382511,Penny Pincher!,4.842,2016-09-28,5.5,510
6413,11377,House on Haunted Hill,8.472,1999-10-29,5.5,362
6414,9271,Virtuosity,6.89,1995-08-04,5.5,245
6415,15566,Surviving Christmas,6.028,2004-09-21,5.5,236
6416,9067,Tank Girl,6.945,1995-03-31,5.5,224
6417,9381,Babylon A.D.,11.153,2008-08-20,5.5,1047
6418,9488,Spy Kids 2: The Island of Lost Dreams,12.904,2002-08-07,5.5,1031
6419,2335,Taxi 4,7.848,2007-02-10,5.5,570
6420,489929,Destination Wedding,13.357,2018-08-02,5.5,151
6421,48988,Hall Pass,8.858,2011-02-25,5.5,973
6422,10768,Omen III: The Final Conflict,8.473,1981-03-20,5.5,206
6423,8202,Æon Flux,17.245,2005-11-30,5.5,1069
6424,106747,Machete Kills,9.984,2013-09-12,5.5,1034
6425,11397,Not Another Teen Movie,10.564,2001-12-07,5.5,834
6426,1819,"You, Me and Dupree",8.402,2006-07-14,5.5,726
6427,325844,Serial Teachers 2,4.935,2015-07-01,5.5,596
6428,49849,Cowboys & Aliens,14.843,2011-07-29,5.5,3008
6429,10402,Deuce Bigalow: Male Gigolo,10.424,1999-12-10,5.5,577
6430,77663,Killing Season,10.691,2013-07-12,5.5,559
6431,8860,Metro,9.278,1997-01-16,5.5,228
6432,15379,Missing in Action,6.086,1984-11-16,5.5,174
6433,346672,Underworld: Blood Wars,16.092,2016-11-24,5.5,2252
6434,241843,Cooties,7.128,2014-10-10,5.5,326
6435,9622,Beverly Hills Ninja,5.358,1997-01-17,5.5,324
6436,52449,Bad Teacher,11.861,2011-05-16,5.5,2765
6437,63207,Intruders,5.555,2011-09-12,5.5,252
6438,2800,Rumor Has It...,7.536,2005-12-23,5.5,533
6439,430040,The Hurricane Heist,12.972,2018-02-28,5.5,432
6440,282035,The Mummy,14.637,2017-06-06,5.5,4230
6441,100042,Dumb and Dumber To,13.092,2014-11-12,5.5,1769
6442,2565,Joe Versus the Volcano,7.359,1990-03-09,5.5,229
6443,18896,The French Kissers,5.461,2009-06-10,5.5,191
6444,70578,Trespass,7.251,2011-10-13,5.5,568
6445,9574,Flubber,9.45,1997-11-26,5.5,1196
6446,89008,The Oranges,6.033,2011-09-09,5.5,316
6447,12090,Just Married,8.249,2003-01-09,5.5,665
6448,429476,Hell Fest,14.575,2018-09-27,5.5,218
6449,265208,Wild Card,14.593,2015-01-14,5.4,909
6450,75622,Rampart,7.562,2011-11-23,5.4,182
6451,256474,In the Blood,6.126,2014-04-04,5.4,166
6452,57431,The Sitter,9.468,2011-12-09,5.4,458
6453,156717,Death Race: Inferno,11.914,2013-01-04,5.4,358
6454,22787,Whiteout,7.815,2009-09-09,5.4,342
6455,234004,Ratchet & Clank,8.748,2016-04-13,5.4,313
6456,87368,17 Girls,5.26,2011-06-13,5.4,194
6457,2210,Earth Girls Are Easy,6.397,1988-09-08,5.4,156
6458,10163,The Lawnmower Man,6.743,1992-03-05,5.4,301
6459,11285,Cocoon: The Return,6.115,1988-09-13,5.4,151
6460,46261,Don't Be Afraid of the Dark,9.87,2010-11-06,5.4,531
6461,323674,6 Years,4.729,2015-08-18,5.4,505
6462,10160,A Nightmare on Elm Street: The Dream Child,10.853,1989-08-11,5.4,488
6463,15709,Changing Sides,6.229,2008-01-07,5.4,176
6464,10861,Maximum Risk,10.47,1996-09-13,5.4,176
6465,345067,Torno indietro e cambio vita,4.542,2015-06-18,5.4,162
6466,420950,Alone,5.275,2017-02-08,5.4,262
6467,255798,Burying the Ex,5.342,2014-09-04,5.4,215
6468,440597,Wish Upon,6.952,2017-07-07,5.4,661
6469,442064,Proud Mary,10.719,2018-01-12,5.4,247
6470,9074,The Man,5.007,2005-09-08,5.4,227
6471,253414,Rock the Kasbah,7.156,2015-10-22,5.4,150
6472,60747,Red Dawn,9.181,2012-11-21,5.4,832
6473,118957,Bait,6.296,2012-09-05,5.4,341
6474,9893,Sleepover,5.608,2004-07-09,5.4,186
6475,253310,Premature,5.682,2014-07-02,5.4,254
6476,17350,The Brice Man,5.51,2005-01-01,5.4,674
6477,9697,Lady in the Water,7.439,2006-07-21,5.4,669
6478,9683,Bubble Boy,8.255,2001-08-24,5.4,280
6479,323020,Bis,4.33,2015-02-18,5.4,290
6480,10154,Mickey Blue Eyes,4.476,1999-08-16,5.4,222
6481,9980,Maximum Overdrive,7.977,1986-07-25,5.4,266
6482,27621,The Cheetah Girls: One World,6.074,2008-08-22,5.4,150
6483,4551,Be Cool,8.075,2005-03-04,5.4,440
6484,10723,Bulletproof,8.553,1996-09-06,5.4,243
6485,8277,American Pie Presents: Beta House,9.402,2007-12-10,5.4,909
6486,10762,Without a Paddle,7.73,2004-08-20,5.4,318
6487,355547,The Star,11.026,2017-11-15,5.4,222
6488,9072,Little Man,9.173,2006-08-31,5.4,599
6489,38322,"Big Mommas: Like Father, Like Son",9.947,2011-02-16,5.4,590
6490,49012,Arthur,6.097,2011-04-08,5.4,384
6491,254191,Honeymoon,5.921,2014-09-12,5.4,367
6492,10956,Joe Dirt,10.252,2001-04-10,5.4,348
6493,347754,Curve,6.863,2015-08-31,5.4,160
6494,43074,Ghostbusters,16.794,2016-07-14,5.4,3655
6495,9334,The Scorpion King,22.583,2002-04-18,5.4,1566
6496,180296,They Came Together,6.296,2014-06-27,5.4,218
6497,9842,School for Scoundrels,6.144,2006-09-29,5.4,168
6498,10603,George of the Jungle,10.942,1997-07-15,5.4,960
6499,287948,The Transporter Refueled,14.364,2015-09-03,5.4,814
6500,75198,Welcome Aboard,6.052,2011-10-05,5.4,258
6501,348537,Spanish Affair 2,4.737,2015-11-20,5.4,217
6502,13498,Man of the House,6.861,2005-02-25,5.4,204
6503,216015,Fifty Shades of Grey,22.496,2015-02-11,5.4,6209
6504,343173,The ReZort,5.577,2016-04-22,5.4,165
6505,10342,Teaching Mrs. Tingle,6.453,1999-08-11,5.4,160
6506,293572,The Houses October Built,4.605,2014-10-10,5.4,152
6507,277685,Unfriended,7.981,2015-04-17,5.4,1931
6508,8920,Garfield,10.797,2004-06-10,5.4,1755
6509,210860,Mortdecai,12.684,2015-01-21,5.4,1604
6510,83,Open Water,7.446,2003-12-29,5.4,555
6511,42441,Tifosi,4.585,1999-10-01,5.4,179
6512,2698,Evan Almighty,13.461,2007-06-09,5.4,2239
6513,488113,Christmas Wedding Planner,5.74,2017-12-14,5.4,177
6514,314385,By the Sea,12.596,2015-11-12,5.4,279
6515,12819,Alpha and Omega,7.748,2010-09-17,5.4,210
6516,94380,Bad Ass,6.991,2012-04-12,5.4,191
6517,298614,Do Not Disturb,5.39,2014-12-31,5.4,199
6518,370567,Sherlock Gnomes,14.56,2018-03-15,5.4,301
6519,262338,Good People,6.284,2014-09-26,5.4,266
6520,378236,The Emoji Movie,7.818,2017-07-23,5.4,1356
6521,806,The Omen,6.502,2006-06-06,5.4,509
6522,11041,The Beverly Hillbillies,6.966,1993-10-15,5.4,164
6523,13401,The Accidental Husband,7.954,2008-02-29,5.4,299
6524,8975,The Marine,8.608,2006-10-13,5.4,265
6525,121856,Assassin's Creed,13.172,2016-12-21,5.4,4808
6526,134366,Grave Encounters 2,8.969,2012-10-12,5.4,422
6527,82687,The Guilt Trip,9.453,2012-12-19,5.4,397
6528,77951,Walking with Dinosaurs,7.371,2013-12-18,5.4,197
6529,77234,The Numbers Station,6.479,2013-04-18,5.4,305
6530,43931,My Soul to Take,6.266,2010-10-08,5.4,239
6531,230179,Big Game,9.262,2014-09-05,5.4,630
6532,401905,Fahrenheit 451,11.0,2018-05-19,5.4,326
6533,8869,Eight Legged Freaks,7.609,2002-07-17,5.4,494
6534,463684,Velvet Buzzsaw,20.069,2019-02-01,5.4,683
6535,32390,Royal Palace,4.252,2005-11-23,5.4,151
6536,80035,The Watch,9.804,2012-07-26,5.4,1322
6537,150117,I Give It a Year,8.857,2013-02-08,5.4,476
6538,10878,Saving Silverman,7.566,2001-02-09,5.4,252
6539,1927,Hulk,16.427,2003-06-19,5.4,2947
6540,11812,The Sweetest Thing,7.501,2002-04-12,5.4,522
6541,3132,Bad Company,8.981,2002-06-07,5.4,352
6542,266639,Jem and the Holograms,8.322,2015-10-22,5.4,231
6543,205584,Gods of Egypt,14.407,2016-02-25,5.4,2236
6544,124459,The Incredible Burt Wonderstone,5.908,2013-03-14,5.4,895
6545,50647,Wanderlust,8.573,2012-02-23,5.4,664
6546,392140,Ma famille t'adore déjà,5.34,2016-11-09,5.4,161
6547,13160,Over Her Dead Body,7.064,2008-02-01,5.4,230
6548,4257,Scary Movie 4,7.874,2006-04-12,5.4,1522
6549,1250,Ghost Rider,14.249,2007-02-16,5.4,3090
6550,19899,Couples Retreat,9.681,2009-09-19,5.4,995
6551,84174,Bachelorette,9.024,2012-08-06,5.4,735
6552,1975,The Grudge 2,7.828,2006-10-13,5.4,471
6553,19994,Jennifer's Body,12.398,2009-09-18,5.4,1576
6554,14435,My Bloody Valentine,9.033,2009-01-16,5.4,535
6555,19824,Van Wilder: Freshman Year,7.44,2009-06-02,5.4,174
6556,21583,Management,7.962,2009-02-08,5.4,157
6557,9827,Phantoms,7.885,1998-01-23,5.4,169
6558,43209,Ong Bak 3,8.1,2010-05-05,5.4,152
6559,50838,Wrecked,5.732,2011-04-01,5.4,151
6560,1534,Pathfinder,11.527,2007-01-11,5.4,285
6561,2124,Color of Night,7.218,1994-08-19,5.4,199
6562,9447,Babe: Pig in the City,6.768,1998-11-25,5.4,583
6563,10885,Shutter,6.444,2008-03-21,5.4,313
6564,8859,"Dude, Where's My Car?",10.275,2000-12-15,5.4,898
6565,17684,Chouchou,6.264,2003-03-19,5.4,227
6566,10206,Buffy the Vampire Slayer,7.701,1992-07-24,5.4,341
6567,9406,An American Werewolf in Paris,8.525,1997-12-25,5.4,244
6568,96936,The Bling Ring,8.766,2013-06-12,5.4,1984
6569,76649,Pompeii,9.805,2014-02-18,5.4,1996
6570,71672,Wrong Turn 4: Bloody Beginnings,13.232,2011-10-17,5.4,387
6571,413471,The Late Bloomer,4.922,2016-10-07,5.4,177
6572,10069,Stay Alive,6.356,2006-03-24,5.4,291
6573,9703,The Last Legion,10.829,2007-04-19,5.4,383
6574,23742,Cop Out,9.681,2010-02-26,5.4,774
6575,476926,The Titan,14.46,2018-03-30,5.4,615
6576,41413,Sorry if I Want to Marry You,6.998,2010-02-12,5.4,227
6577,208277,Wetlands,3.751,2013-08-22,5.4,153
6578,10327,"Legally Blonde 2: Red, White & Blonde",11.866,2003-07-02,5.4,731
6579,371608,The Strangers: Prey at Night,10.67,2018-03-07,5.4,559
6580,34494,Sorry if I Love You,6.953,2008-01-25,5.4,334
6581,14008,Cadet Kelly,5.077,2002-03-07,5.4,263
6582,9794,Employee of the Month,6.56,2006-10-06,5.4,276
6583,10680,D3: The Mighty Ducks,7.132,1996-10-04,5.4,169
6584,9424,Disturbing Behavior,7.365,1998-07-24,5.4,152
6585,424619,Les Tuche 3,7.49,2018-01-31,5.4,426
6586,16258,The Butterfly Effect 3: Revelations,9.908,2009-01-09,5.4,257
6587,364067,A Very Murray Christmas,4.422,2015-12-04,5.4,231
6588,11888,Snow Dogs,8.918,2002-01-18,5.4,351
6589,9957,The Benchwarmers,8.482,2006-04-07,5.4,378
6590,70074,Bullet to the Head,7.941,2013-01-31,5.4,659
6591,23966,Deadgirl,7.745,2008-09-06,5.4,164
6592,28510,Universal Soldier: Regeneration,8.952,2009-10-01,5.4,174
6593,26688,Sorority Row,8.46,2009-09-09,5.3,271
6594,10877,Exit Wounds,8.753,2001-03-13,5.3,181
6595,421792,Down a Dark Hall,9.775,2018-08-01,5.3,206
6596,6171,Dreamcatcher,7.816,2003-03-21,5.3,871
6597,54309,The Night Before the Exams Today,5.248,2007-02-14,5.3,376
6598,380124,Boo! A Madea Halloween,5.342,2016-10-21,5.3,278
6599,10481,102 Dalmatians,7.117,2000-10-07,5.3,653
6600,1641,Forces of Nature,7.02,1999-03-12,5.3,261
6601,82990,Paranormal Activity 4,6.74,2012-10-17,5.3,980
6602,14175,Valiant,7.03,2005-03-25,5.3,423
6603,10008,An American Haunting,6.887,2005-05-05,5.3,194
6604,18238,Lesbian Vampire Killers,7.796,2009-03-16,5.3,181
6605,8275,American Pie Presents: The Naked Mile,12.514,2006-12-07,5.3,973
6606,8944,What Just Happened,5.572,2008-10-17,5.3,202
6607,9009,Dark Water,8.943,2005-07-08,5.3,459
6608,44564,The Dilemma,7.297,2011-01-13,5.3,434
6609,23023,Tooth Fairy,12.458,2010-01-14,5.3,1011
